institution_id,source_profile,target_profile,candidate_id,rank,l0,weighted_l1,total_cost,plausibility_distance,plausibility_threshold,edit_signature_json,candidate__willingness_constraint_score,candidate__digital_usage_constraint_score,candidate__training_deficit_score,candidate__device_constraint,candidate__digital_tool_variety_constraint,candidate__internet_stability_constraint,candidate__staffing_constraint_score,candidate__time_constraint_score,candidate__administrative_disorganization_constraint,candidate__recording_system_constraint,candidate__system_change_resistance_constraint,candidate__admin_time_load_constraint,candidate__resource_constraint_score
SYN_S6_NO_CLUSTER_NULL_R002_039,1,2,SYN_S6_NO_CLUSTER_NULL_R002_039__CF01,1,1,0.3950888100297615,0.6450888100297615,0.7220982940588858,0.8268362322563675,"[""admin_time_load_constraint:UP""]",0.5368296796152627,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5498934708464309,0.5607801111589461,0.23031880134972257,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.2848808451796402,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_039,1,2,SYN_S6_NO_CLUSTER_NULL_R002_039__CF02,2,2,0.4170343123552673,0.9170343123552673,0.7215999450219511,0.8268362322563675,"[""internet_stability_constraint:DOWN"", ""admin_time_load_constraint:UP""]",0.5368296796152627,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5447442299401302,0.5607801111589461,0.23031880134972257,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.2848808451796402,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_039,1,2,SYN_S6_NO_CLUSTER_NULL_R002_039__CF03,3,2,0.43062947567542165,0.9306294756754216,0.7129592739185169,0.8268362322563675,"[""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.5368296796152627,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5498934708464309,0.5607801111589461,0.29061123247586373,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.22567947906650876,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_039,1,2,SYN_S6_NO_CLUSTER_NULL_R002_039__CF04,4,3,0.7559267997394246,1.5059267997394246,0.7039823273023365,0.8268362322563675,"[""internet_stability_constraint:DOWN"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.5368296796152627,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5132393351158177,0.5607801111589461,0.29061123247586373,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.2848808451796402,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_039,1,2,SYN_S6_NO_CLUSTER_NULL_R002_039__CF05,5,3,0.8693400835870166,1.6193400835870166,0.6995776358738152,0.8268362322563675,"[""willingness_constraint_score:DOWN"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.44472268008525395,0.49524220828341126,0.385163715226684,0.5976122483439572,0.6220706587880165,0.5498934708464309,0.5607801111589461,0.29061123247586373,0.4745997940669671,0.7578952904823502,0.3763317077344162,0.2848808451796402,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_043,2,1,SYN_S6_NO_CLUSTER_NULL_R002_043__CF01,1,4,3.6930810880133764,4.693081088013376,0.6396988104987061,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.36593797051363247,0.5771314606210514,0.17149791004478476,0.492109532478967,0.38946718208058934,0.6016913429911235,0.6236067963109015,0.5136440867325867,0.5194669585273147,0.8112469438965768,0.6412060412579597,0.33413783076336473,0.5187760493429426
SYN_S6_NO_CLUSTER_NULL_R002_043,2,1,SYN_S6_NO_CLUSTER_NULL_R002_043__CF02,2,4,3.9014689096107027,4.901468909610703,0.601853913279254,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""time_constraint_score:DOWN"", ""system_change_resistance_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.20362036900601693,0.5771314606210514,0.482030792531451,0.492109532478967,0.38946718208058934,0.6016913429911235,0.6236067963109015,0.5136440867325867,0.5194669585273147,0.8112469438965768,0.41606652036867264,0.33413783076336473,0.5187760493429426
SYN_S6_NO_CLUSTER_NULL_R002_043,2,1,SYN_S6_NO_CLUSTER_NULL_R002_043__CF03,3,4,4.185710869001068,5.185710869001068,0.5989498035099073,0.8503773563426865,"[""time_constraint_score:DOWN"", ""recording_system_constraint:DOWN"", ""system_change_resistance_constraint:DOWN"", ""admin_time_load_constraint:DOWN""]",0.4666187446111813,0.5771314606210514,0.482030792531451,0.492109532478967,0.38946718208058934,0.6016913429911235,0.6236067963109015,0.5136440867325867,0.5194669585273147,0.5022542909497556,0.41606652036867264,0.33413783076336473,0.5187760493429426
SYN_S6_NO_CLUSTER_NULL_R002_043,2,1,SYN_S6_NO_CLUSTER_NULL_R002_043__CF04,4,4,3.743646210985397,4.743646210985397,0.6322376101170859,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.20362036900601693,0.5771314606210514,0.250393585657274,0.492109532478967,0.38946718208058934,0.6016913429911235,0.6236067963109015,0.5611011457538504,0.5194669585273147,0.8112469438965768,0.6412060412579597,0.33413783076336473,0.5187760493429426
SYN_S6_NO_CLUSTER_NULL_R002_050,1,2,SYN_S6_NO_CLUSTER_NULL_R002_050__CF01,1,4,3.8401737611745927,4.840173761174593,0.6484562153345385,0.8268362322563675,"[""training_deficit_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.3454303212658564,0.37823883026894894,0.5725506781278658,0.4014827395406368,0.33228014368012293,0.20499842585837222,0.3853130311526332,0.652305852980499,0.6454946028677196,0.4666566757174529,0.28078754981112464,0.6825595352355998,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_050,1,2,SYN_S6_NO_CLUSTER_NULL_R002_050__CF02,2,4,3.8835055390920914,4.883505539092091,0.6451397729612494,0.8268362322563675,"[""willingness_constraint_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.6310341155644419,0.37823883026894894,0.3352265331829795,0.4014827395406368,0.33228014368012293,0.20499842585837222,0.3853130311526332,0.652305852980499,0.6454946028677196,0.4666566757174529,0.28078754981112464,0.6825595352355998,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_050,1,2,SYN_S6_NO_CLUSTER_NULL_R002_050__CF03,3,4,4.065275196395316,5.065275196395316,0.6248947113687455,0.8268362322563675,"[""internet_stability_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.3454303212658564,0.37823883026894894,0.3352265331829795,0.4014827395406368,0.33228014368012293,0.4438199492607366,0.3853130311526332,0.652305852980499,0.6454946028677196,0.4666566757174529,0.28078754981112464,0.6825595352355998,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_050,1,2,SYN_S6_NO_CLUSTER_NULL_R002_050__CF04,4,4,4.2657365902547095,5.2657365902547095,0.6018355719240586,0.8268362322563675,"[""training_deficit_score:UP"", ""internet_stability_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP""]",0.3454303212658564,0.37823883026894894,0.5919045576431977,0.4014827395406368,0.33228014368012293,0.4438199492607366,0.3853130311526332,0.652305852980499,0.6454946028677196,0.4666566757174529,0.28078754981112464,0.45255010940870116,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_050,1,2,SYN_S6_NO_CLUSTER_NULL_R002_050__CF05,5,4,5.149242070841157,6.149242070841157,0.5965375476924288,0.8268362322563675,"[""digital_tool_variety_constraint:UP"", ""internet_stability_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP""]",0.3454303212658564,0.37823883026894894,0.3352265331829795,0.4014827395406368,0.719105885656681,0.5447442299401302,0.3853130311526332,0.5842212519626431,0.6454946028677196,0.4666566757174529,0.28078754981112464,0.45255010940870116,0.5512608575306169
SYN_S6_NO_CLUSTER_NULL_R002_059,1,2,SYN_S6_NO_CLUSTER_NULL_R002_059__CF01,1,4,4.576789762008706,5.576789762008706,0.8064035261328163,0.8268362322563675,"[""willingness_constraint_score:UP"", ""training_deficit_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP""]",0.7602993260784353,0.2500185768235052,0.5725506781278658,0.4141548256189713,0.18599191939732881,0.50344069570822,0.4134084929724112,0.5842212519626431,0.6982734294704842,0.31797928071668674,0.16427877417125447,0.5975618524080399,0.3007497999496352
SYN_S6_NO_CLUSTER_NULL_R002_059,1,2,SYN_S6_NO_CLUSTER_NULL_R002_059__CF02,2,4,4.753040608827522,5.753040608827522,0.7610432197759716,0.8268362322563675,"[""willingness_constraint_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""system_change_resistance_constraint:UP""]",0.7602993260784353,0.2500185768235052,0.25313289835282066,0.4141548256189713,0.18599191939732881,0.50344069570822,0.4134084929724112,0.6377485985152282,0.6982734294704842,0.31797928071668674,0.4744600532822567,0.5975618524080399,0.3007497999496352
SYN_S6_NO_CLUSTER_NULL_R002_059,1,2,SYN_S6_NO_CLUSTER_NULL_R002_059__CF03,3,4,5.485136042829629,6.485136042829629,0.6632773830916225,0.8268362322563675,"[""willingness_constraint_score:UP"", ""digital_tool_variety_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP""]",0.7602993260784353,0.2500185768235052,0.25313289835282066,0.4141548256189713,0.719105885656681,0.50344069570822,0.4134084929724112,0.5842212519626431,0.6454946028677196,0.31797928071668674,0.16427877417125447,0.5975618524080399,0.3007497999496352
SYN_S6_NO_CLUSTER_NULL_R002_059,1,2,SYN_S6_NO_CLUSTER_NULL_R002_059__CF04,4,4,5.836583779001501,6.836583779001501,0.6530056674452506,0.8268362322563675,"[""willingness_constraint_score:UP"", ""digital_tool_variety_constraint:UP"", ""administrative_disorganization_constraint:UP"", ""resource_constraint_score:UP""]",0.7602993260784353,0.2500185768235052,0.25313289835282066,0.4141548256189713,0.719105885656681,0.50344069570822,0.4134084929724112,0.3978272854986453,0.6982734294704842,0.31797928071668674,0.16427877417125447,0.5975618524080399,0.5224168278507851
SYN_S6_NO_CLUSTER_NULL_R002_059,1,2,SYN_S6_NO_CLUSTER_NULL_R002_059__CF05,5,4,4.8024454087119866,5.8024454087119866,0.7569862676264015,0.8268362322563675,"[""willingness_constraint_score:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""system_change_resistance_constraint:UP""]",0.7602993260784353,0.2500185768235052,0.25313289835282066,0.4141548256189713,0.18599191939732881,0.50344069570822,0.4134084929724112,0.652305852980499,0.6982734294704842,0.31797928071668674,0.4744600532822567,0.5975618524080399,0.3007497999496352
SYN_S6_NO_CLUSTER_NULL_R002_062,1,2,SYN_S6_NO_CLUSTER_NULL_R002_062__CF01,1,4,5.0223132123782825,6.0223132123782825,0.7180898936102729,0.8268362322563675,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.2674831931729721,0.270036609956309,0.5919045576431977,0.5537404469029887,0.07976789716304844,0.5099093737550486,0.19938440912320263,0.6377485985152282,0.48792836610317714,0.4051875815333457,0.39274956536889655,0.7034789396263654,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_062,1,2,SYN_S6_NO_CLUSTER_NULL_R002_062__CF02,2,4,6.0286368630639116,7.0286368630639116,0.7159474842043138,0.8268362322563675,"[""digital_tool_variety_constraint:UP"", ""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.2674831931729721,0.270036609956309,0.37872282380983074,0.20064586537424767,0.7377434833100314,0.5099093737550486,0.19938440912320263,0.5887513498673671,0.6982734294704842,0.4051875815333457,0.39274956536889655,0.7034789396263654,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_062,1,2,SYN_S6_NO_CLUSTER_NULL_R002_062__CF03,3,4,6.144468384166428,7.144468384166428,0.704887122205461,0.8268362322563675,"[""training_deficit_score:UP"", ""digital_tool_variety_constraint:UP"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.2674831931729721,0.270036609956309,0.5919045576431977,0.20064586537424767,0.7377434833100314,0.5099093737550486,0.19938440912320263,0.5887513498673671,0.48792836610317714,0.4051875815333457,0.39274956536889655,0.7034789396263654,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_062,1,2,SYN_S6_NO_CLUSTER_NULL_R002_062__CF04,4,4,6.458573985632096,7.458573985632096,0.6186095734142572,0.8268362322563675,"[""device_constraint:UP"", ""digital_tool_variety_constraint:UP"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.2674831931729721,0.270036609956309,0.37872282380983074,0.535271855215329,0.7377434833100314,0.5099093737550486,0.19938440912320263,0.6377485985152282,0.48792836610317714,0.4051875815333457,0.39274956536889655,0.5618670307900888,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_062,1,2,SYN_S6_NO_CLUSTER_NULL_R002_062__CF05,5,4,6.49988876220644,7.49988876220644,0.5859485959632914,0.8268362322563675,"[""device_constraint:UP"", ""digital_tool_variety_constraint:UP"", ""time_constraint_score:UP"", ""admin_time_load_constraint:UP""]",0.2674831931729721,0.270036609956309,0.37872282380983074,0.535271855215329,0.7377434833100314,0.5099093737550486,0.19938440912320263,0.5887513498673671,0.48792836610317714,0.4051875815333457,0.39274956536889655,0.6345561509954175,0.3660358945069597
SYN_S6_NO_CLUSTER_NULL_R002_064,1,2,SYN_S6_NO_CLUSTER_NULL_R002_064__CF01,1,1,0.5097248369893167,0.7597248369893167,0.7418701665783205,0.8268362322563675,"[""admin_time_load_constraint:UP""]",0.26879546683826405,0.5928103366409596,0.4144014721540247,0.5285634487883502,0.07711486412781902,0.8113975798360111,0.6771671093090086,0.677129138001362,0.43788281609879914,0.7515035985821344,0.21149577329878386,0.5015963730387651,0.40942117640745235
SYN_S6_NO_CLUSTER_NULL_R002_064,1,2,SYN_S6_NO_CLUSTER_NULL_R002_064__CF02,2,2,0.6219543528917849,1.1219543528917848,0.729844542802001,0.8268362322563675,"[""digital_usage_constraint_score:DOWN"", ""admin_time_load_constraint:UP""]",0.26879546683826405,0.57885344979858,0.4144014721540247,0.5285634487883502,0.07711486412781902,0.8113975798360111,0.6771671093090086,0.677129138001362,0.43788281609879914,0.7515035985821344,0.21149577329878386,0.5227558781857828,0.40942117640745235
SYN_S6_NO_CLUSTER_NULL_R002_064,1,2,SYN_S6_NO_CLUSTER_NULL_R002_064__CF03,3,2,0.626505745085911,1.126505745085911,0.7266152652345258,0.8268362322563675,"[""system_change_resistance_constraint:UP"", ""admin_time_load_constraint:UP""]",0.26879546683826405,0.5928103366409596,0.4144014721540247,0.5285634487883502,0.07711486412781902,0.8113975798360111,0.6771671093090086,0.677129138001362,0.43788281609879914,0.7515035985821344,0.24561926655079258,0.5015963730387651,0.40942117640745235
SYN_S6_NO_CLUSTER_NULL_R002_064,1,2,SYN_S6_NO_CLUSTER_NULL_R002_064__CF04,4,2,0.670732284597704,1.170732284597704,0.7239343399234768,0.8268362322563675,"[""recording_system_constraint:DOWN"", ""admin_time_load_constraint:UP""]",0.26879546683826405,0.5928103366409596,0.4144014721540247,0.5285634487883502,0.07711486412781902,0.8113975798360111,0.6771671093090086,0.677129138001362,0.43788281609879914,0.7220224422052226,0.21149577329878386,0.5227558781857828,0.40942117640745235
SYN_S6_NO_CLUSTER_NULL_R002_064,1,2,SYN_S6_NO_CLUSTER_NULL_R002_064__CF05,5,1,1.218622387722399,1.468622387722399,0.7000156567772255,0.8268362322563675,"[""system_change_resistance_constraint:UP""]",0.26879546683826405,0.5928103366409596,0.4144014721540247,0.5285634487883502,0.07711486412781902,0.8113975798360111,0.6771671093090086,0.677129138001362,0.43788281609879914,0.7515035985821344,0.5675784027453412,0.32312371725720096,0.40942117640745235
SYN_S6_NO_CLUSTER_NULL_R002_066,1,2,SYN_S6_NO_CLUSTER_NULL_R002_066__CF01,1,2,1.9357041874576653,2.4357041874576653,0.8092898111857738,0.8268362322563675,"[""training_deficit_score:UP"", ""time_constraint_score:UP""]",0.44793241491031743,0.3619667947353445,0.66814458864846,0.09731992555478602,0.27521494485919556,0.5887199184271955,0.3882444727597846,0.652305852980499,0.4488535098088647,0.30253532573998054,0.19726171832297448,0.7103891070054542,0.6838754085057567
SYN_S6_NO_CLUSTER_NULL_R002_066,1,2,SYN_S6_NO_CLUSTER_NULL_R002_066__CF02,2,2,1.935949642519563,2.435949642519563,0.7539119700310317,0.8268362322563675,"[""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP""]",0.44793241491031743,0.3619667947353445,0.46974484016130263,0.09731992555478602,0.27521494485919556,0.5887199184271955,0.3882444727597846,0.5842212519626431,0.7642442464687131,0.30253532573998054,0.19726171832297448,0.7103891070054542,0.6838754085057567
SYN_S6_NO_CLUSTER_NULL_R002_066,1,2,SYN_S6_NO_CLUSTER_NULL_R002_066__CF03,3,3,1.9131328054320842,2.663132805432084,0.6998281140196543,0.8268362322563675,"[""time_constraint_score:UP"", ""administrative_disorganization_constraint:UP"", ""recording_system_constraint:UP""]",0.44793241491031743,0.3619667947353445,0.46974484016130263,0.09731992555478602,0.27521494485919556,0.5887199184271955,0.3882444727597846,0.652305852980499,0.6454946028677196,0.32678567493999544,0.19726171832297448,0.7103891070054542,0.6838754085057567
SYN_S6_NO_CLUSTER_NULL_R002_066,1,2,SYN_S6_NO_CLUSTER_NULL_R002_066__CF04,4,2,2.172761754846886,2.672761754846886,0.6575602403800417,0.8268362322563675,"[""device_constraint:UP"", ""time_constraint_score:UP""]",0.44793241491031743,0.3619667947353445,0.46974484016130263,0.3830441844363442,0.27521494485919556,0.5887199184271955,0.3882444727597846,0.5993231121069857,0.4488535098088647,0.30253532573998054,0.19726171832297448,0.7103891070054542,0.6838754085057567
SYN_S6_NO_CLUSTER_NULL_R002_066,1,2,SYN_S6_NO_CLUSTER_NULL_R002_066__CF05,5,3,2.319171786920945,3.069171786920945,0.6471269325360239,0.8268362322563675,"[""device_constraint:UP"", ""time_constraint_score:UP"", ""system_change_resistance_constraint:UP""]",0.44793241491031743,0.3619667947353445,0.46974484016130263,0.3830441844363442,0.27521494485919556,0.5887199184271955,0.3882444727597846,0.5842212519626431,0.4488535098088647,0.30253532573998054,0.2550190741138681,0.7103891070054542,0.6838754085057567
SYN_S6_NO_CLUSTER_NULL_R002_067,1,2,SYN_S6_NO_CLUSTER_NULL_R002_067__CF01,1,2,1.284126718523687,1.784126718523687,0.7545319855709781,0.8268362322563675,"[""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP""]",0.5000304658939578,0.5930171655433313,0.27310125075027036,0.2556744584252948,0.7973936612257742,0.5628039746003933,0.49514934919882875,0.3879280049404639,0.44792948131223914,0.5780520367900066,0.7127862633363017,0.37047609829189565,0.70225482873467
SYN_S6_NO_CLUSTER_NULL_R002_067,1,2,SYN_S6_NO_CLUSTER_NULL_R002_067__CF02,2,3,1.4826811061947038,2.232681106194704,0.7421004990910454,0.8268362322563675,"[""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP"", ""admin_time_load_constraint:UP""]",0.5000304658939578,0.5930171655433313,0.32341854143787024,0.2556744584252948,0.7973936612257742,0.5628039746003933,0.49514934919882875,0.3879280049404639,0.44792948131223914,0.5780520367900066,0.7127862633363017,0.38114836062742885,0.70225482873467
SYN_S6_NO_CLUSTER_NULL_R002_067,1,2,SYN_S6_NO_CLUSTER_NULL_R002_067__CF03,3,3,1.5541217639894978,2.3041217639894978,0.738653467896832,0.8268362322563675,"[""training_deficit_score:UP"", ""administrative_disorganization_constraint:UP"", ""resource_constraint_score:DOWN""]",0.5000304658939578,0.5930171655433313,0.32341854143787024,0.2556744584252948,0.7973936612257742,0.5628039746003933,0.49514934919882875,0.3879280049404639,0.44792948131223914,0.5780520367900066,0.7127862633363017,0.37047609829189565,0.6751793108860409
SYN_S6_NO_CLUSTER_NULL_R002_067,1,2,SYN_S6_NO_CLUSTER_NULL_R002_067__CF04,4,3,1.6428722593539473,2.3928722593539473,0.7253656243350133,0.8268362322563675,"[""training_deficit_score:UP"", ""staffing_constraint_score:DOWN"", ""administrative_disorganization_constraint:UP""]",0.5000304658939578,0.5930171655433313,0.27310125075027036,0.2556744584252948,0.7973936612257742,0.5628039746003933,0.39450781243282956,0.3879280049404639,0.44792948131223914,0.5780520367900066,0.7127862633363017,0.37047609829189565,0.70225482873467
SYN_S6_NO_CLUSTER_NULL_R002_067,1,2,SYN_S6_NO_CLUSTER_NULL_R002_067__CF05,5,3,1.7653816430912417,2.5153816430912417,0.7129585787638887,0.8268362322563675,"[""training_deficit_score:UP"", ""device_constraint:UP"", ""administrative_disorganization_constraint:UP""]",0.5000304658939578,0.5930171655433313,0.27310125075027036,0.3830441844363442,0.7973936612257742,0.5628039746003933,0.49514934919882875,0.3879280049404639,0.44792948131223914,0.5780520367900066,0.7127862633363017,0.37047609829189565,0.70225482873467
SYN_S6_NO_CLUSTER_NULL_R002_068,2,1,SYN_S6_NO_CLUSTER_NULL_R002_068__CF01,1,3,4.283815285499712,5.033815285499712,0.7296993099839155,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.44793241491031743,0.4543344262055959,0.46974484016130263,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.34483668053946087,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.14654630842826094,0.7922363478003869
SYN_S6_NO_CLUSTER_NULL_R002_068,2,1,SYN_S6_NO_CLUSTER_NULL_R002_068__CF02,2,4,4.160790941607512,5.160790941607512,0.7238843449081498,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.5368296796152627,0.4543344262055959,0.5450213927003819,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.23031880134972257,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.14654630842826094,0.7922363478003869
SYN_S6_NO_CLUSTER_NULL_R002_068,2,1,SYN_S6_NO_CLUSTER_NULL_R002_068__CF03,3,4,4.287575397720325,5.287575397720325,0.6998199091841323,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.5368296796152627,0.4543344262055959,0.46974484016130263,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.34483668053946087,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.14654630842826094,0.7221060330851322
SYN_S6_NO_CLUSTER_NULL_R002_068,2,1,SYN_S6_NO_CLUSTER_NULL_R002_068__CF04,4,4,4.26186606244473,5.26186606244473,0.7164988779675401,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""time_constraint_score:DOWN"", ""admin_time_load_constraint:DOWN""]",0.44793241491031743,0.4543344262055959,0.5450213927003819,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.27721514792697854,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.14654630842826094,0.7922363478003869
SYN_S6_NO_CLUSTER_NULL_R002_068,2,1,SYN_S6_NO_CLUSTER_NULL_R002_068__CF05,5,4,4.296363604347857,5.296363604347857,0.685706932053995,0.8503773563426865,"[""willingness_constraint_score:DOWN"", ""training_deficit_score:DOWN"", ""admin_time_load_constraint:DOWN"", ""resource_constraint_score:DOWN""]",0.44793241491031743,0.4543344262055959,0.5450213927003819,0.4755559774803616,0.6769420421123831,0.7504427539725307,0.44025694663082565,0.34483668053946087,0.5858514263683747,0.38599930001528243,0.35771927213521915,0.14654630842826094,0.7221060330851322
