permutation_index,cramers_v
1665,0.03273786481208823
1666,0.26594804116104764
1667,0.15669870066816421
1668,0.0
1669,0.0
1670,0.0
1671,0.0
1672,0.0
1673,0.2580111587545765
1674,0.13431646963676921
1675,0.22769853919576458
1676,0.0
1677,0.0
1678,0.0
1679,0.0
1680,0.23023258433423496
1681,0.0
1682,0.0
1683,0.061105675016998644
1684,0.0
1685,0.21289711091340754
1686,0.3418290587637047
1687,0.0
1688,0.0783836891680611
1689,0.1409545273303712
1690,0.1391832672381971
1691,0.0
1692,0.0
1693,0.17458888580555718
1694,0.1985266308880182
1695,0.0
1696,0.14165127004379177
1697,0.0
1698,0.17260393011605457
1699,0.0
1700,0.0
1701,0.10824219431056739
1702,0.0
1703,0.0
1704,0.0
1705,0.0
1706,0.22804130083332982
1707,0.0
1708,0.0
1709,0.17688950282704463
1710,0.0
1711,0.0
1712,0.0
1713,0.053254327730886744
1714,0.1717806031197266
1715,0.0
1716,0.17870206238008685
1717,0.0
1718,0.1935141492021724
1719,0.0
1720,0.16364440925713794
1721,0.0
1722,0.21222706251028473
1723,0.2346292853238141
1724,0.0
1725,0.13431646963676921
1726,0.11039164697106156
1727,0.06912890075044746
1728,0.0
1729,0.30869095701191596
1730,0.0
1731,0.2976585924824708
1732,0.2984161575847628
1733,0.20828441693602343
1734,0.0
1735,0.0
1736,0.0
1737,0.0
1738,0.17458888580555718
1739,0.0
1740,0.25086048075733275
1741,0.0
1742,0.15661071577921537
1743,0.0
1744,0.15035441640800562
1745,0.26059298157566935
1746,0.0
1747,0.0
1748,0.05983576493880696
1749,0.0
1750,0.17440834245298248
1751,0.16302154980254532
1752,0.0
1753,0.0
1754,0.0
1755,0.0
1756,0.209625659340735
1757,0.26198710866726505
1758,0.0
1759,0.1604977644556054
1760,0.0
1761,0.0
1762,0.0
1763,0.13091636967113396
1764,0.12391589835548054
1765,0.0
1766,0.28487957376935685
1767,0.0
1768,0.0
1769,0.0
1770,0.0
1771,0.0
1772,0.0
1773,0.19179026226566903
1774,0.0
1775,0.0
1776,0.0
1777,0.0
1778,0.20887914397156487
1779,0.0
1780,0.0
1781,0.08232880476775908
1782,0.0
1783,0.0
1784,0.0
1785,0.14507123038311817
1786,0.0
1787,0.0
1788,0.0
1789,0.0
1790,0.0
1791,0.0
1792,0.0
1793,0.0
1794,0.05983576493880696
1795,0.0
1796,0.1237409838680208
1797,0.0
1798,0.0
1799,0.1717806031197266
1800,0.0
1801,0.0
1802,0.0
1803,0.0
1804,0.21786733934315106
1805,0.12121697077612721
1806,0.0
1807,0.25298902881290136
1808,0.0
1809,0.2932176153774441
1810,0.11610610775829489
1811,0.0
1812,0.0
1813,0.0
1814,0.24956990448990862
1815,0.1723641993247719
1816,0.0
1817,0.2565033296729719
1818,0.0
1819,0.0
1820,0.14507123038311817
1821,0.0
1822,0.0
1823,0.04048271185476901
1824,0.18126206337709413
1825,0.0
1826,0.0
1827,0.2621398848135672
1828,0.2603283879553544
1829,0.15327268647349032
1830,0.06037085874527424
1831,0.0
1832,0.0
1833,0.0
1834,0.0
1835,0.19812950398079218
1836,0.0
1837,0.2269970066611847
1838,0.0
1839,0.0
1840,0.0
1841,0.0
1842,0.0
1843,0.2804304853732022
1844,0.0
1845,0.029175946235774297
1846,0.0
1847,0.25773627509571456
1848,0.15097736662188338
1849,0.0
1850,0.0
1851,0.08224106335816148
1852,0.0
1853,0.053254327730886744
1854,0.21189589002687026
1855,0.1052540032097223
1856,0.29042644753652
1857,0.17440834245298248
1858,0.23544191296355893
1859,0.0
1860,0.1824134967421954
1861,0.0
1862,0.0
1863,0.14931185574376798
1864,0.0
1865,0.0
1866,0.22920400174735728
1867,0.19375819888687096
1868,0.22769853919576458
1869,0.0
1870,0.2621398848135672
1871,0.2783561597657126
1872,0.0
1873,0.0
1874,0.1642569154763669
1875,0.08137457809792756
1876,0.0
1877,0.28345911006287633
1878,0.0
1879,0.0
1880,0.0
1881,0.09137462593418844
1882,0.2580111587545765
1883,0.0
1884,0.0
1885,0.0
1886,0.0
1887,0.0
1888,0.0
1889,0.0
1890,0.0
1891,0.06912890075044746
1892,0.12391589835548054
1893,0.0
1894,0.15661071577921537
1895,0.15097736662188338
1896,0.20237723895650866
1897,0.0
1898,0.26518682473986477
1899,0.20237723895650866
1900,0.3419212110193067
1901,0.0
1902,0.07488941931773849
1903,0.0
1904,0.0783836891680611
1905,0.0
1906,0.0
1907,0.0
1908,0.12334252844651906
1909,0.16302154980254532
1910,0.0
1911,0.0
1912,0.09932511991592323
1913,0.0
1914,0.0
1915,0.29982486590748764
1916,0.0
1917,0.0
1918,0.0
1919,0.1997132735798137
1920,0.0
1921,0.0
1922,0.1824134967421954
1923,0.0
1924,0.0
1925,0.21473584066345003
1926,0.1409545273303712
1927,0.16367248245359362
1928,0.08866969155347358
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.26594804116104764
1935,0.0
1936,0.19009562969998933
1937,0.053254327730886744
1938,0.18419308028103548
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.09137462593418844
1945,0.13091636967113396
1946,0.0
1947,0.0
1948,0.13475554212625052
1949,0.0
1950,0.08137457809792756
1951,0.029175946235774297
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.20169827613475827
1957,0.15035441640800562
1958,0.0
1959,0.12310283613529417
1960,0.0
1961,0.3344923563506206
1962,0.0
1963,0.24820916397987713
1964,0.23023258433423496
1965,0.12310283613529417
1966,0.22769853919576458
1967,0.2597453332383348
1968,0.0
1969,0.13091636967113396
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.1076280210674964
1975,0.0
1976,0.0
1977,0.17084961776202431
1978,0.0
1979,0.0
1980,0.13431646963676921
1981,0.28151437863762996
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.18831605974564336
1993,0.17084961776202431
1994,0.18419308028103548
1995,0.0
1996,0.0
1997,0.24956990448990862
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.1678850317507979
2004,0.24356728192582866
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.15669870066816421
2010,0.0
2011,0.0
2012,0.10605537340253147
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.17440834245298248
2021,0.2818988103253201
2022,0.0
2023,0.0
2024,0.185088867179981
2025,0.0
2026,0.0
2027,0.0
2028,0.16083274850507484
2029,0.0
2030,0.0
2031,0.23293072781450994
2032,0.10824219431056739
2033,0.1604977644556054
2034,0.0
2035,0.13091636967113396
2036,0.20828441693602343
2037,0.16364440925713794
2038,0.0
2039,0.0
2040,0.0
2041,0.22369409993482398
2042,0.26059298157566935
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.16302154980254532
2057,0.32861491026943984
2058,0.0
2059,0.0
2060,0.0
2061,0.17458888580555718
2062,0.0
2063,0.0
2064,0.1678850317507979
2065,0.0
2066,0.30260309023903775
2067,0.15161507409082922
2068,0.25731574692799875
2069,0.30869095701191596
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.10696737996810077
2077,0.20320256604879347
2078,0.3501437227261618
2079,0.0
2080,0.16364440925713794
2081,0.0
2082,0.16364440925713794
2083,0.0
2084,0.0
2085,0.12688358920281706
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.2831973394736776
2091,0.0
2092,0.0
2093,0.0
2094,0.10824219431056739
2095,0.3212134218185356
2096,0.05983576493880696
2097,0.0
2098,0.0
2099,0.28151437863762996
2100,0.053254327730886744
2101,0.0
2102,0.0
2103,0.24602859677056277
2104,0.17084961776202431
2105,0.1076280210674964
2106,0.0
2107,0.16193084741907643
2108,0.2984161575847628
2109,0.12310283613529417
2110,0.0
2111,0.12688358920281706
2112,0.08866969155347358
2113,0.14507123038311817
2114,0.0
2115,0.1936294332178381
2116,0.0
2117,0.0
2118,0.0
2119,0.0
2120,0.0
2121,0.0
2122,0.0
2123,0.0
2124,0.06338331485977905
2125,0.0
2126,0.0
2127,0.0
2128,0.1686845736191979
2129,0.0
2130,0.0
2131,0.07488941931773849
2132,0.0
2133,0.0
2134,0.0
2135,0.1591713964896059
2136,0.0
2137,0.0
2138,0.0
2139,0.053254327730886744
2140,0.0
2141,0.0
2142,0.17688950282704463
2143,0.0
2144,0.0
2145,0.0
2146,0.0
2147,0.0
2148,0.0
2149,0.08866969155347358
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.1391832672381971
2155,0.1491403209994674
2156,0.0
2157,0.0
2158,0.0
2159,0.29516529015581006
2160,0.0
2161,0.0
2162,0.0
2163,0.1935141492021724
2164,0.0
2165,0.12334252844651906
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.20373481963551102
2175,0.0
2176,0.12688358920281706
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.1686845736191979
2184,0.0
2185,0.061105675016998644
2186,0.24602859677056277
2187,0.1642569154763669
2188,0.0
2189,0.25731574692799875
2190,0.0
2191,0.09417615188598835
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.08866969155347358
2201,0.0
2202,0.19481558374183994
2203,0.15161507409082922
2204,0.20544154379929216
2205,0.0
2206,0.0783836891680611
2207,0.06338331485977905
2208,0.0
2209,0.16995987895115094
2210,0.1409545273303712
2211,0.0
2212,0.0
2213,0.0
2214,0.16667655895230085
2215,0.0
2216,0.053254327730886744
2217,0.0
2218,0.0
2219,0.0
2220,0.053254327730886744
2221,0.0
2222,0.1872465090642262
2223,0.0
2224,0.0
2225,0.0
2226,0.0
2227,0.16842367747335887
2228,0.0
2229,0.0
2230,0.17688950282704463
2231,0.15035441640800562
2232,0.25069559494167815
2233,0.0
2234,0.0
2235,0.0
2236,0.0
2237,0.0
2238,0.0
2239,0.1936294332178381
2240,0.1052540032097223
2241,0.16617570113799104
2242,0.05940642934892269
2243,0.0
2244,0.0
2245,0.15327268647349032
2246,0.14931185574376798
2247,0.0
2248,0.0
2249,0.0
2250,0.1936294332178381
2251,0.0
2252,0.0
2253,0.12121697077612721
2254,0.0
2255,0.0
2256,0.0
2257,0.20818355423029902
2258,0.0
2259,0.0
2260,0.17440834245298248
2261,0.0
2262,0.0
2263,0.0
2264,0.14507123038311817
2265,0.0
2266,0.0
2267,0.0
2268,0.0
2269,0.0
2270,0.1391832672381971
2271,0.0
2272,0.20237723895650866
2273,0.1642569154763669
2274,0.24446834568495582
2275,0.0
2276,0.0
2277,0.0
2278,0.0
2279,0.16302154980254532
2280,0.0
2281,0.15035441640800562
2282,0.0
2283,0.0
2284,0.0
2285,0.0
2286,0.0
2287,0.13091636967113396
2288,0.0
2289,0.0
2290,0.0
2291,0.0
2292,0.0
2293,0.1678850317507979
2294,0.0
2295,0.0
2296,0.0
2297,0.0
2298,0.0
2299,0.0
2300,0.0
2301,0.26059298157566935
2302,0.0
2303,0.12310283613529417
2304,0.16193084741907643
2305,0.0
2306,0.0
2307,0.0
2308,0.24078662894545166
2309,0.2669825658758503
2310,0.1441453193272267
2311,0.0
2312,0.0
2313,0.0
2314,0.1828016803406914
2315,0.15035441640800562
2316,0.15161507409082922
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,0.12310283613529417
2322,0.15669870066816421
2323,0.0
2324,0.06037085874527424
2325,0.0
2326,0.05940642934892269
2327,0.1591713964896059
2328,0.0
2329,0.0
2330,0.22369409993482398
2331,0.0
2332,0.0
2333,0.0
2334,0.0
2335,0.0
2336,0.1828016803406914
2337,0.0
2338,0.19035440682075347
2339,0.0
2340,0.20818355423029902
2341,0.0
2342,0.0
2343,0.200461180804922
2344,0.0
2345,0.16367248245359362
2346,0.29532534975380487
2347,0.0
2348,0.0
2349,0.1824134967421954
2350,0.1717806031197266
2351,0.19009562969998933
2352,0.05940642934892269
2353,0.0
2354,0.0
2355,0.26059298157566935
2356,0.1723641993247719
2357,0.0
2358,0.0
2359,0.0
2360,0.0
2361,0.20373481963551102
2362,0.23293072781450994
2363,0.0
2364,0.0
2365,0.0
2366,0.19637260481481347
2367,0.1591713964896059
2368,0.1237409838680208
2369,0.19035440682075347
2370,0.19671656517034172
2371,0.0
2372,0.0
2373,0.08137457809792756
2374,0.0
2375,0.0
2376,0.0
2377,0.10824219431056739
2378,0.09932511991592323
2379,0.0
2380,0.09932511991592323
2381,0.0
2382,0.19728295503291782
2383,0.26437376880056207
2384,0.19812950398079218
2385,0.0
2386,0.298075051164233
2387,0.2111418586910996
2388,0.1642569154763669
2389,0.0
2390,0.0
2391,0.0
2392,0.23397378490895523
2393,0.0
2394,0.0
2395,0.0
2396,0.0
2397,0.22292403529698698
2398,0.0
2399,0.0
2400,0.21284777845226868
2401,0.0
2402,0.17440834245298248
2403,0.0
2404,0.0
2405,0.1475608516721421
2406,0.2954919863080091
2407,0.09932511991592323
2408,0.18118600698042048
2409,0.0
2410,0.0
2411,0.0
2412,0.17688950282704463
2413,0.15097736662188338
2414,0.05983576493880696
2415,0.07488941931773849
2416,0.0
2417,0.32970761817301697
2418,0.0
2419,0.0
2420,0.0
2421,0.0
2422,0.0
2423,0.17458888580555718
2424,0.0
2425,0.0
2426,0.19637260481481347
2427,0.15661071577921537
2428,0.0
2429,0.0
2430,0.13431646963676921
2431,0.0
2432,0.0783836891680611
2433,0.03273786481208823
2434,0.32368654737277625
2435,0.053254327730886744
2436,0.0
2437,0.0
2438,0.0
2439,0.0
2440,0.18118600698042048
2441,0.1985266308880182
2442,0.0
2443,0.0
2444,0.0
2445,0.0
2446,0.16842367747335887
2447,0.0
2448,0.0
2449,0.15161507409082922
2450,0.13091636967113396
2451,0.0783836891680611
2452,0.0
2453,0.0
2454,0.16083274850507484
2455,0.2888356157191453
2456,0.0
2457,0.0
2458,0.0
2459,0.05940642934892269
2460,0.0
2461,0.029175946235774297
2462,0.0
2463,0.13431646963676921
2464,0.0
2465,0.0
2466,0.05983576493880696
2467,0.0
2468,0.13091636967113396
2469,0.0
2470,0.0
2471,0.0
2472,0.14507123038311817
2473,0.0
2474,0.2514563066847563
2475,0.0
2476,0.0
2477,0.17260393011605457
2478,0.0
2479,0.1686845736191979
2480,0.0
2481,0.0
2482,0.3327591567339009
2483,0.0
2484,0.08866969155347358
2485,0.05983576493880696
2486,0.0
2487,0.24181480015653214
2488,0.13560522452636428
2489,0.15327268647349032
2490,0.18284117131430494
2491,0.19671656517034172
2492,0.0
2493,0.16367248245359362
2494,0.11610610775829489
2495,0.0
2496,0.22601178368601046
2497,0.05940642934892269
2498,0.0
2499,0.1824134967421954
2500,0.18126206337709413
2501,0.0
2502,0.0
2503,0.0
2504,0.19671656517034172
2505,0.0
2506,0.0
2507,0.061105675016998644
2508,0.0
2509,0.0
2510,0.0
2511,0.221879321213307
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,0.0
2517,0.33755313952226795
2518,0.1935141492021724
2519,0.0
2520,0.17084961776202431
2521,0.0
2522,0.12121697077612721
2523,0.0
2524,0.0
2525,0.053254327730886744
2526,0.0
2527,0.15661071577921537
2528,0.0
2529,0.07488941931773849
2530,0.1441453193272267
2531,0.0
2532,0.0
2533,0.21284777845226868
2534,0.18843104079409193
2535,0.0
2536,0.41461460478290846
2537,0.0
2538,0.0
2539,0.0
2540,0.200461180804922
2541,0.0
2542,0.22920400174735728
2543,0.053254327730886744
2544,0.0
2545,0.0
2546,0.20320256604879347
2547,0.12310283613529417
2548,0.15661071577921537
2549,0.0
2550,0.14165127004379177
2551,0.06037085874527424
2552,0.0
2553,0.06037085874527424
2554,0.20887914397156487
2555,0.39036930283602095
2556,0.16667655895230085
2557,0.05983576493880696
2558,0.0
2559,0.17458888580555718
2560,0.0
2561,0.0
2562,0.0
2563,0.16617570113799104
2564,0.2935062299228296
2565,0.0
2566,0.25865141788212165
2567,0.0
2568,0.20818355423029902
2569,0.0
2570,0.24013700341923655
2571,0.22369409993482398
2572,0.0
2573,0.0783836891680611
2574,0.0
2575,0.0
2576,0.0
2577,0.0
2578,0.23397378490895523
2579,0.0
2580,0.06338331485977905
2581,0.0
2582,0.209625659340735
2583,0.18284117131430494
2584,0.3345453318945085
2585,0.17084961776202431
2586,0.09932511991592323
2587,0.0
2588,0.0
2589,0.0
2590,0.20887914397156487
2591,0.0
2592,0.0
2593,0.0
2594,0.0
2595,0.0
2596,0.23023258433423496
2597,0.0
2598,0.0
2599,0.0
2600,0.0
2601,0.0
2602,0.0
2603,0.0
2604,0.1997132735798137
2605,0.0
2606,0.0
2607,0.0
2608,0.0
2609,0.19671656517034172
2610,0.0
2611,0.0
2612,0.21189589002687026
2613,0.28151437863762996
2614,0.0
2615,0.17535412127392233
2616,0.1441453193272267
2617,0.05940642934892269
2618,0.1935141492021724
2619,0.0
2620,0.1935141492021724
2621,0.0
2622,0.0
2623,0.0
2624,0.0
2625,0.0
2626,0.32280328485448384
2627,0.12121697077612721
2628,0.2415758283377919
2629,0.0
2630,0.0
2631,0.0
2632,0.17084961776202431
2633,0.0
2634,0.0
2635,0.0
2636,0.0
2637,0.0
2638,0.0
2639,0.0
2640,0.0
2641,0.0
2642,0.0
2643,0.18890068901892998
2644,0.0
2645,0.0
2646,0.0
2647,0.0
2648,0.0
2649,0.0
2650,0.2654317395216173
2651,0.0
2652,0.0
2653,0.0
2654,0.2669825658758503
2655,0.06338331485977905
2656,0.0
2657,0.0
2658,0.0
2659,0.0
2660,0.0
2661,0.185088867179981
2662,0.07488941931773849
2663,0.22842090533100767
2664,0.25773627509571456
2665,0.05983576493880696
2666,0.0
2667,0.0
2668,0.0
2669,0.0
2670,0.20231236502905026
2671,0.0
2672,0.06912890075044746
2673,0.1491403209994674
2674,0.0
2675,0.0
2676,0.0
2677,0.0
2678,0.0
2679,0.0
2680,0.0
2681,0.0
2682,0.0
2683,0.1591713964896059
2684,0.0
2685,0.0
2686,0.0
2687,0.0
2688,0.0
2689,0.0
2690,0.0
2691,0.0
2692,0.0
2693,0.0
2694,0.0
2695,0.22141737400390096
2696,0.0
2697,0.0
2698,0.0
2699,0.0
2700,0.1591713964896059
2701,0.29631047341644223
2702,0.2677411282445039
2703,0.18419308028103548
2704,0.0
2705,0.22141737400390096
2706,0.0
2707,0.0
2708,0.0
2709,0.0
2710,0.0
2711,0.0
2712,0.0
2713,0.0
2714,0.19671656517034172
2715,0.0
2716,0.053254327730886744
2717,0.0
2718,0.22369409993482398
2719,0.0
2720,0.0
2721,0.0
2722,0.3340918251859314
2723,0.0
2724,0.0
2725,0.21289711091340754
2726,0.0
2727,0.0
2728,0.0
2729,0.0
2730,0.0
2731,0.3121542783457001
2732,0.15327268647349032
2733,0.0
2734,0.0
2735,0.1686845736191979
2736,0.12121697077612721
2737,0.1824134967421954
2738,0.14931185574376798
2739,0.0
2740,0.22141737400390096
2741,0.0
2742,0.0
2743,0.0
2744,0.1948829532634549
2745,0.0
2746,0.21293102035044686
2747,0.0
2748,0.0
2749,0.16193084741907643
2750,0.17440834245298248
2751,0.06037085874527424
2752,0.0
2753,0.26365779876961465
2754,0.0
2755,0.18616376278683447
2756,0.0
2757,0.0
2758,0.03273786481208823
2759,0.0
2760,0.0
2761,0.0
2762,0.0
2763,0.2344781786451163
2764,0.0
2765,0.14947002078299718
2766,0.12391589835548054
2767,0.0
2768,0.0
2769,0.0
2770,0.0
2771,0.0
2772,0.13431646963676921
2773,0.0
2774,0.2693542041365601
2775,0.20544154379929216
2776,0.0
2777,0.0
2778,0.14507123038311817
2779,0.0
2780,0.0
2781,0.1678850317507979
2782,0.0
2783,0.1828016803406914
2784,0.0
2785,0.0
2786,0.18843104079409193
2787,0.2603283879553544
2788,0.0
2789,0.392296410431165
2790,0.3175451311991592
2791,0.0
2792,0.0
2793,0.0
2794,0.0
2795,0.0
2796,0.2783561597657126
2797,0.13091636967113396
2798,0.0
2799,0.0
2800,0.05940642934892269
2801,0.0
2802,0.0
2803,0.0
2804,0.2874210018305579
2805,0.0
2806,0.1407728093670959
2807,0.0
2808,0.17870206238008685
2809,0.20887914397156487
2810,0.0
2811,0.0
2812,0.19495366620532859
2813,0.2871308423659929
2814,0.029175946235774297
2815,0.09932511991592323
2816,0.12391589835548054
2817,0.0
2818,0.3212134218185356
2819,0.0
2820,0.12121697077612721
2821,0.20544154379929216
2822,0.0
2823,0.0
2824,0.0
2825,0.0
2826,0.1948829532634549
2827,0.1678850317507979
2828,0.0
2829,0.0
2830,0.0
2831,0.0
2832,0.0
2833,0.2621398848135672
2834,0.11039164697106156
2835,0.17688950282704463
2836,0.0
2837,0.0
2838,0.0
2839,0.0
2840,0.16302154980254532
2841,0.0
2842,0.21736063488764926
2843,0.08137457809792756
2844,0.0
2845,0.24356728192582866
2846,0.12334252844651906
2847,0.0
2848,0.08137457809792756
2849,0.1237409838680208
2850,0.22842090533100767
2851,0.0
2852,0.18126206337709413
2853,0.0
2854,0.1076280210674964
2855,0.0
2856,0.20613046597232376
2857,0.30869095701191596
2858,0.0
2859,0.20887914397156487
2860,0.0
2861,0.0
2862,0.0
2863,0.17260393011605457
2864,0.0
2865,0.0
2866,0.0
2867,0.029175946235774297
2868,0.16367248245359362
2869,0.0
2870,0.0
2871,0.0
2872,0.0
2873,0.0
2874,0.0
2875,0.0
2876,0.0
2877,0.0
2878,0.1475608516721421
2879,0.0
2880,0.0
2881,0.21289711091340754
2882,0.0
2883,0.0
2884,0.32355877590859805
2885,0.0
2886,0.0
2887,0.17870206238008685
2888,0.0
2889,0.0
2890,0.0
2891,0.17084961776202431
2892,0.0
2893,0.0
2894,0.0
2895,0.15669870066816421
2896,0.32153814718983004
2897,0.20231236502905026
2898,0.0
2899,0.0
2900,0.24602859677056277
2901,0.37989870229333406
2902,0.0
2903,0.0
2904,0.0
2905,0.0
2906,0.0
2907,0.27437341382338604
2908,0.0
2909,0.0
2910,0.0
2911,0.28800728059345526
2912,0.19009562969998933
2913,0.0
2914,0.0
2915,0.0
2916,0.24078662894545166
2917,0.0
2918,0.0
2919,0.0
2920,0.0
2921,0.0
2922,0.17458888580555718
2923,0.1409545273303712
2924,0.0
2925,0.0
2926,0.0
2927,0.20373481963551102
2928,0.06037085874527424
2929,0.0
2930,0.0
2931,0.30853357656191616
2932,0.0
2933,0.0
2934,0.0
2935,0.14165127004379177
2936,0.2920872713873876
2937,0.0
2938,0.32153814718983004
2939,0.0
2940,0.0
2941,0.17535412127392233
2942,0.0
2943,0.0
2944,0.24602859677056277
2945,0.20373481963551102
2946,0.061105675016998644
2947,0.06037085874527424
2948,0.3327591567339009
2949,0.16367248245359362
2950,0.0
2951,0.0
2952,0.0
2953,0.10605537340253147
2954,0.0
2955,0.23293072781450994
2956,0.0
2957,0.0
2958,0.0
2959,0.0
2960,0.04048271185476901
2961,0.24446834568495582
2962,0.0
2963,0.0
2964,0.0
2965,0.06037085874527424
2966,0.16667655895230085
2967,0.0
2968,0.22769853919576458
2969,0.0
2970,0.0
2971,0.0
2972,0.12391589835548054
2973,0.0
2974,0.0
2975,0.0
2976,0.0
2977,0.28800728059345526
2978,0.2776360588402201
2979,0.0
2980,0.0
2981,0.32666775839743234
2982,0.0
2983,0.14165127004379177
2984,0.0
2985,0.0
2986,0.0
2987,0.0
2988,0.0
2989,0.0
2990,0.0
2991,0.23293072781450994
2992,0.0
2993,0.1985266308880182
2994,0.061105675016998644
2995,0.10696737996810077
2996,0.0
2997,0.2415758283377919
2998,0.22141737400390096
2999,0.0
3000,0.0
3001,0.05983576493880696
3002,0.2515841727759676
3003,0.0
3004,0.0
3005,0.0
3006,0.15775069166771835
3007,0.13091636967113396
3008,0.0
3009,0.0
3010,0.0783836891680611
3011,0.0
3012,0.0
3013,0.09137462593418844
3014,0.053254327730886744
3015,0.11610610775829489
3016,0.0
3017,0.053254327730886744
3018,0.1076280210674964
3019,0.20604447667081727
3020,0.0
3021,0.0
3022,0.25298902881290136
3023,0.20604447667081727
3024,0.12310283613529417
3025,0.2677411282445039
3026,0.17440834245298248
3027,0.0
3028,0.0
3029,0.0
3030,0.0
3031,0.0
3032,0.21262564073418433
3033,0.0
3034,0.06037085874527424
3035,0.25884166538151726
3036,0.2003039587229232
3037,0.0
3038,0.0
3039,0.0
3040,0.28669848654970287
3041,0.0
3042,0.0
3043,0.0
3044,0.0
3045,0.0
3046,0.0
3047,0.0
3048,0.21786733934315106
3049,0.0
3050,0.08232880476775908
3051,0.31704867875477083
3052,0.0
3053,0.0
3054,0.0
3055,0.1872465090642262
3056,0.20828441693602343
3057,0.0
3058,0.09932511991592323
3059,0.24820916397987713
3060,0.12334252844651906
3061,0.0
3062,0.24356728192582866
3063,0.0
3064,0.0
3065,0.0
3066,0.0
3067,0.06037085874527424
3068,0.0
3069,0.15661071577921537
3070,0.20544154379929216
3071,0.0
3072,0.0
3073,0.0
3074,0.0
3075,0.0
3076,0.21293102035044686
3077,0.15035441640800562
3078,0.0
3079,0.0
3080,0.0
3081,0.08866969155347358
3082,0.0
3083,0.0
3084,0.1604977644556054
3085,0.22321532618293102
3086,0.25069559494167815
3087,0.2677411282445039
3088,0.0
3089,0.0
3090,0.0
3091,0.15669870066816421
3092,0.0
3093,0.0
3094,0.09932511991592323
3095,0.0
3096,0.0
3097,0.18114615517118302
3098,0.0
3099,0.09137462593418844
3100,0.28866968410834815
3101,0.16302154980254532
3102,0.27437341382338604
3103,0.21222706251028473
3104,0.0
3105,0.1686845736191979
3106,0.1409545273303712
3107,0.0
3108,0.0
3109,0.29631047341644223
3110,0.20818355423029902
3111,0.0783836891680611
3112,0.0
3113,0.06338331485977905
3114,0.0
3115,0.2269970066611847
3116,0.0
3117,0.0
3118,0.0
3119,0.0
3120,0.0
3121,0.14931185574376798
3122,0.0
3123,0.0
3124,0.0
3125,0.0
3126,0.22369409993482398
3127,0.05940642934892269
3128,0.0
3129,0.0
3130,0.221879321213307
3131,0.14947002078299718
3132,0.14154002169070307
3133,0.0
3134,0.18284117131430494
3135,0.1642569154763669
3136,0.0
3137,0.0
3138,0.0
3139,0.0
3140,0.0
3141,0.28675342500954487
3142,0.16910427528231217
3143,0.0
3144,0.3175451311991592
3145,0.0
3146,0.0
3147,0.0
3148,0.07488941931773849
3149,0.28345911006287633
3150,0.20818355423029902
3151,0.15327268647349032
3152,0.0
3153,0.0
3154,0.0
3155,0.1409545273303712
3156,0.1948829532634549
3157,0.0
3158,0.0
3159,0.0
3160,0.0
3161,0.0
3162,0.18284117131430494
3163,0.0
3164,0.0
3165,0.23770580469066033
3166,0.0
3167,0.0
3168,0.0
3169,0.0
3170,0.0
3171,0.12310283613529417
3172,0.0
3173,0.1591713964896059
3174,0.06037085874527424
3175,0.0
3176,0.0
3177,0.1491403209994674
3178,0.27734986146392226
3179,0.19035440682075347
3180,0.0
3181,0.0
3182,0.06037085874527424
3183,0.0
3184,0.1591713964896059
3185,0.0
3186,0.19637260481481347
3187,0.0
3188,0.11039164697106156
3189,0.0
3190,0.07488941931773849
3191,0.0
3192,0.0
3193,0.3553628041554637
3194,0.0
3195,0.21786733934315106
3196,0.0
3197,0.0
3198,0.20422712438020305
3199,0.0
3200,0.05983576493880696
3201,0.0
3202,0.0
3203,0.0
3204,0.2415758283377919
3205,0.22601178368601046
3206,0.0
3207,0.0
3208,0.0
3209,0.0
3210,0.0
3211,0.20828441693602343
3212,0.0
3213,0.08137457809792756
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
