institution_id,reference_profile,target_profile,certainty_class,reference_profile_probability,family_consistency,rank,is_exact_global_minimum,weighted_l1,l0,total_cost,plausibility_distance,target_margin,search_depth,changed_features_json,signed_items_json,changes_json
INST_030,1,2,CORE,0.963917525773196,0.8958333333333334,1,True,5.999988000024,4,6.999988000024,0.7955806928058418,0.8118023264964118,4,"[""willingness_constraint_score"", ""time_constraint_score"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""willingness_constraint_score↓"", ""time_constraint_score↓"", ""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓""]","[{""feature"": ""willingness_constraint_score"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""time_constraint_score"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_030,1,2,CORE,0.963917525773196,0.8958333333333334,2,False,6.166654777800963,4,7.166654777800963,0.7947778319270666,1.145548755020974,4,"[""willingness_constraint_score"", ""training_deficit_score"", ""administrative_disorganization_constraint"", ""system_change_resistance_constraint""]","[""willingness_constraint_score↓"", ""training_deficit_score↓"", ""administrative_disorganization_constraint↓"", ""system_change_resistance_constraint↓""]","[{""feature"": ""willingness_constraint_score"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""training_deficit_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 1.0, ""to"": 0.0, ""delta"": -1.0, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_033,1,2,HALO,0.8491620111731844,0.7209302325581395,1,True,3.4999910000242505,4,4.4999910000242505,0.7982769820819161,0.7798707361643893,4,"[""device_constraint"", ""digital_tool_variety_constraint"", ""system_change_resistance_constraint"", ""admin_time_load_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""system_change_resistance_constraint↓"", ""admin_time_load_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.4, ""delta"": 0.2, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_033,1,2,HALO,0.8491620111731844,0.7209302325581395,2,False,3.9999895000285006,3,4.749989500028501,0.7875999368060848,1.5247692683104104,3,"[""device_constraint"", ""digital_tool_variety_constraint"", ""admin_time_load_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""admin_time_load_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.8, ""delta"": 0.6000000000000001, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""admin_time_load_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_033,1,2,HALO,0.8491620111731844,0.7209302325581395,3,False,3.999989750027375,4,4.999989750027375,0.7796469749554055,1.480771605871428,4,"[""device_constraint"", ""digital_tool_variety_constraint"", ""recording_system_constraint"", ""system_change_resistance_constraint""]","[""device_constraint↑"", ""digital_tool_variety_constraint↑"", ""recording_system_constraint↑"", ""system_change_resistance_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.0, ""to"": 0.6666666666666666, ""delta"": 0.6666666666666666, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.2, ""to"": 0.6, ""delta"": 0.39999999999999997, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 0.6666666666666666, ""to"": 1.0, ""delta"": 0.33333333333333337, ""signed_direction"": ""UP"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""system_change_resistance_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_034,2,1,CORE,1.0,1.0,1,True,4.499989750024626,4,5.499989750024626,0.9418335798025034,0.3006824019655405,4,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_034,2,1,CORE,1.0,1.0,2,False,4.4999902500213755,4,5.4999902500213755,0.9177743220235287,0.0715649164105936,4,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""resource_constraint_score""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""resource_constraint_score↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""resource_constraint_score"", ""from"": 1.0, ""to"": 0.5, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_034,2,1,CORE,1.0,1.0,3,False,4.499990500020501,4,5.499990500020501,0.8892860564224959,0.12211884635766879,4,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_034,2,1,CORE,1.0,1.0,4,False,4.999987250033375,3,5.749987250033375,0.9453647404507877,0.07837111745379621,3,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_034,2,1,CORE,1.0,1.0,5,False,4.999987250033375,4,5.999987250033375,0.8584231917688216,0.039993190785158284,4,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.75, ""delta"": 0.75, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_036,2,1,CORE,0.9951456310679612,0.9814814814814816,1,True,5.499986250035376,4,6.499986250035376,0.8964504575492149,0.11206363583823542,4,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_037,2,1,CORE,1.0,1.0,1,True,7.499980000054501,4,8.499980000054501,0.9293126621587113,0.082868412875297,4,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 1.0, ""to"": 0.2, ""delta"": -0.8, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 1.0, ""to"": 0.25, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_039,2,1,CORE,1.0,1.0,1,True,2.999992750018375,4,3.999992750018375,0.9316847064048023,0.020582187249893913,4,"[""digital_usage_constraint_score"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.4, ""delta"": -0.4, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.25, ""delta"": -0.25, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_039,2,1,CORE,1.0,1.0,2,False,3.4999912500223758,3,4.249991250022376,0.927645775787614,0.030611281466651707,3,"[""device_constraint"", ""digital_tool_variety_constraint"", ""administrative_disorganization_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_039,2,1,CORE,1.0,1.0,3,False,3.4999907500253755,4,4.4999907500253755,0.9145033157354335,0.14829680480486784,4,"[""digital_usage_constraint_score"", ""device_constraint"", ""digital_tool_variety_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.4, ""delta"": -0.4, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_039,2,1,CORE,1.0,1.0,4,False,3.499992250018125,4,4.499992250018125,0.8470209400445039,0.017599262394251358,4,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_039,2,1,CORE,1.0,1.0,5,False,3.999990000026,3,4.749990000026,0.9263934696926718,0.0778911698419602,3,"[""digital_usage_constraint_score"", ""internet_stability_constraint"", ""administrative_disorganization_constraint""]","[""digital_usage_constraint_score↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑""]","[{""feature"": ""digital_usage_constraint_score"", ""from"": 0.6666666666666666, ""to"": 0.0, ""delta"": -0.6666666666666666, ""signed_direction"": ""DOWN"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.5, ""to"": 0.0, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.25, ""to"": 0.75, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_054,2,1,CORE,1.0,1.0,1,True,3.9999905000235003,4,4.9999905000235,0.954256247908613,0.11466712298502646,4,"[""device_constraint"", ""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""recording_system_constraint""]","[""device_constraint↓"", ""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""recording_system_constraint↓""]","[{""feature"": ""device_constraint"", ""from"": 0.6666666666666666, ""to"": 0.3333333333333333, ""delta"": -0.3333333333333333, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_054,2,1,CORE,1.0,1.0,2,False,3.9999915000185005,4,4.999991500018501,0.9195987473454599,0.011983944346475095,4,"[""digital_tool_variety_constraint"", ""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""digital_tool_variety_constraint↓"", ""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""digital_tool_variety_constraint"", ""from"": 0.8, ""to"": 0.2, ""delta"": -0.6000000000000001, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.25, ""delta"": -0.5, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 0.5, ""delta"": 0.5, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.6666666666666666, ""delta"": -0.33333333333333337, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
INST_054,2,1,CORE,1.0,1.0,3,False,4.49999150001625,3,5.24999150001625,0.9241119978210449,0.03507544001882312,3,"[""internet_stability_constraint"", ""administrative_disorganization_constraint"", ""recording_system_constraint""]","[""internet_stability_constraint↓"", ""administrative_disorganization_constraint↑"", ""recording_system_constraint↓""]","[{""feature"": ""internet_stability_constraint"", ""from"": 0.75, ""to"": 0.0, ""delta"": -0.75, ""signed_direction"": ""DOWN"", ""actionability_class"": ""CONTEXTUALLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""administrative_disorganization_constraint"", ""from"": 0.0, ""to"": 1.0, ""delta"": 1.0, ""signed_direction"": ""UP"", ""actionability_class"": ""INDIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}, {""feature"": ""recording_system_constraint"", ""from"": 1.0, ""to"": 0.3333333333333333, ""delta"": -0.6666666666666667, ""signed_direction"": ""DOWN"", ""actionability_class"": ""DIRECTLY_MODIFIABLE"", ""realistic_improvement_direction"": ""DECREASE_FRICTION""}]"
